Order Ticket Number,Order Timestamp,Employee ID,Employee Name,Store ID,Store Name,Order Channel
TCK-000265,2025-01-04 13:02:22,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000266,2025-01-04 20:53:14,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-000267,2025-01-04 12:45:59,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000268,2025-01-04 21:50:32,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000269,2025-01-04 18:02:43,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000270,2025-01-04 13:52:49,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000271,2025-01-05 20:41:52,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-000272,2025-01-05 11:36:52,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-000273,2025-01-05 16:06:18,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-000274,2025-01-05 19:40:09,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-000275,2025-01-05 19:13:26,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000276,2025-01-05 20:41:35,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000277,2025-01-05 19:22:08,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000278,2025-01-05 14:45:47,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000279,2025-01-05 19:54:52,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-000280,2025-01-05 20:49:37,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-000281,2025-01-05 11:54:51,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-000282,2025-01-05 15:58:29,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000283,2025-01-05 16:57:53,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000284,2025-01-05 13:41:17,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000285,2025-01-05 20:30:13,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000286,2025-01-05 12:38:36,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-000287,2025-01-05 18:39:42,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000288,2025-01-05 17:11:30,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-000289,2025-01-05 20:50:49,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000290,2025-01-05 11:24:41,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-000291,2025-01-05 15:43:25,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000292,2025-01-05 18:06:13,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000293,2025-01-05 11:23:05,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000294,2025-01-05 18:39:10,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000295,2025-01-05 19:42:25,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-000296,2025-01-05 17:32:18,EMP-003,Priya Nair,STORE-01,Main Street Location,Grubhub
TCK-000297,2025-01-05 18:43:44,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-000298,2025-01-05 19:13:57,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000299,2025-01-05 11:53:39,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000300,2025-01-05 17:48:54,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Grubhub
TCK-000301,2025-01-05 17:32:22,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-000302,2025-01-05 11:24:37,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000303,2025-01-05 11:36:43,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-000304,2025-01-05 19:50:31,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000305,2025-01-05 22:22:01,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000306,2025-01-05 11:40:51,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000307,2025-01-05 22:26:10,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-000308,2025-01-05 14:04:59,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000309,2025-01-05 12:39:09,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-000310,2025-01-05 19:35:28,EMP-002,Marcus Lee,STORE-01,Main Street Location,Grubhub
TCK-000311,2025-01-05 11:22:18,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000312,2025-01-05 13:47:41,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-000313,2025-01-05 22:18:41,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-000314,2025-01-05 11:34:01,EMP-002,Marcus Lee,STORE-01,Main Street Location,Grubhub
TCK-000315,2025-01-05 20:23:29,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000316,2025-01-05 12:53:00,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Grubhub
TCK-000317,2025-01-05 17:33:42,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000318,2025-01-05 11:55:42,EMP-002,Marcus Lee,STORE-01,Main Street Location,Grubhub
TCK-000319,2025-01-05 14:00:02,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-000320,2025-01-05 18:31:14,EMP-003,Priya Nair,STORE-01,Main Street Location,Grubhub
TCK-000321,2025-01-05 19:34:44,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000322,2025-01-05 17:33:09,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000323,2025-01-05 16:15:20,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-000324,2025-01-05 11:31:12,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000325,2025-01-05 19:35:47,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-000326,2025-01-05 14:33:06,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-000327,2025-01-06 11:35:25,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000328,2025-01-06 15:26:48,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-000329,2025-01-06 16:02:18,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000330,2025-01-06 13:52:17,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000331,2025-01-06 20:11:31,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-000332,2025-01-06 17:49:03,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000333,2025-01-06 18:03:43,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-000334,2025-01-06 13:12:31,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-000335,2025-01-06 17:42:26,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000336,2025-01-06 15:39:09,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000337,2025-01-06 13:59:09,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000338,2025-01-06 16:34:13,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000339,2025-01-06 13:39:17,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000340,2025-01-06 19:55:06,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000341,2025-01-06 17:15:59,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000342,2025-01-06 17:35:17,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000343,2025-01-06 16:21:28,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000344,2025-01-06 18:41:59,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-000345,2025-01-06 20:19:28,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000346,2025-01-06 18:38:14,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-000347,2025-01-06 15:08:10,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000348,2025-01-06 19:55:29,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000349,2025-01-06 17:33:06,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000350,2025-01-06 21:35:24,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-000351,2025-01-06 19:29:10,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000352,2025-01-06 17:46:32,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000353,2025-01-06 18:45:46,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000354,2025-01-06 16:55:09,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-000355,2025-01-06 11:12:00,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-000356,2025-01-06 17:38:56,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000357,2025-01-06 17:09:54,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-000358,2025-01-06 19:59:02,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-000359,2025-01-06 19:33:26,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000360,2025-01-06 13:44:38,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000361,2025-01-06 18:45:18,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000362,2025-01-06 18:51:39,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000363,2025-01-06 19:49:00,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-000364,2025-01-06 18:30:09,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-000365,2025-01-06 19:24:40,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-000366,2025-01-06 14:49:12,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000367,2025-01-06 15:46:55,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000368,2025-01-07 14:43:54,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-000369,2025-01-07 18:20:12,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000370,2025-01-07 13:51:18,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000371,2025-01-07 17:08:01,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-000372,2025-01-07 13:57:37,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-000373,2025-01-07 22:06:29,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-000374,2025-01-07 20:31:01,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000375,2025-01-07 17:20:35,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-000376,2025-01-07 16:15:11,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-000377,2025-01-07 11:56:37,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-000378,2025-01-07 12:19:36,EMP-003,Priya Nair,STORE-01,Main Street Location,Uber Eats
TCK-000379,2025-01-07 11:15:27,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000380,2025-01-07 19:53:26,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000381,2025-01-07 20:08:05,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-000382,2025-01-07 19:26:59,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-000383,2025-01-07 16:30:44,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000384,2025-01-07 17:30:29,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-000385,2025-01-07 19:51:47,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000386,2025-01-07 20:23:51,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000387,2025-01-07 21:53:31,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-000388,2025-01-07 17:10:29,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000389,2025-01-07 16:43:02,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-000390,2025-01-07 18:46:43,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-000391,2025-01-07 13:42:57,EMP-002,Marcus Lee,STORE-01,Main Street Location,Grubhub
TCK-000392,2025-01-07 13:48:57,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-000393,2025-01-07 19:49:27,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000394,2025-01-07 14:16:52,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000395,2025-01-07 12:06:09,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-000396,2025-01-07 12:01:57,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000397,2025-01-07 12:57:25,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000398,2025-01-07 16:19:25,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-000399,2025-01-07 15:48:49,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-000400,2025-01-07 13:22:31,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-000401,2025-01-07 20:01:02,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000402,2025-01-07 20:43:55,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000403,2025-01-07 13:04:52,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000404,2025-01-07 19:04:07,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000405,2025-01-07 19:26:44,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-000406,2025-01-07 17:38:11,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-000407,2025-01-07 18:07:33,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-000408,2025-01-07 12:21:39,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000409,2025-01-07 13:07:04,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-000410,2025-01-08 13:29:11,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000411,2025-01-08 12:14:56,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-000412,2025-01-08 18:57:59,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Grubhub
TCK-000413,2025-01-08 13:26:13,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000414,2025-01-08 17:29:29,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-000415,2025-01-08 18:50:43,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-000416,2025-01-08 13:45:04,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-000417,2025-01-08 21:48:47,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000418,2025-01-08 19:28:39,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-000419,2025-01-08 11:06:10,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000420,2025-01-08 18:30:22,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000421,2025-01-08 13:41:21,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-000422,2025-01-08 12:23:18,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000423,2025-01-08 18:10:15,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000424,2025-01-08 15:28:34,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000425,2025-01-08 20:59:20,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000426,2025-01-08 13:53:14,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000427,2025-01-08 17:32:25,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000428,2025-01-08 13:56:28,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-000429,2025-01-08 19:04:59,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-000430,2025-01-08 11:35:29,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-000431,2025-01-08 19:31:35,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000432,2025-01-08 20:07:41,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000433,2025-01-08 13:30:44,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000434,2025-01-08 17:32:12,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-000435,2025-01-08 21:13:09,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000436,2025-01-08 21:52:08,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000437,2025-01-08 13:09:44,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000438,2025-01-08 17:12:06,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-000439,2025-01-08 14:09:54,EMP-003,Priya Nair,STORE-01,Main Street Location,Grubhub
TCK-000440,2025-01-08 18:45:12,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000441,2025-01-08 11:48:20,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000442,2025-01-08 20:12:54,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-000443,2025-01-08 21:04:23,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000444,2025-01-08 22:09:49,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000445,2025-01-08 11:24:38,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000446,2025-01-08 17:24:28,EMP-003,Priya Nair,STORE-01,Main Street Location,Uber Eats
TCK-000447,2025-01-08 20:30:35,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000448,2025-01-08 19:24:06,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000449,2025-01-08 17:21:10,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000450,2025-01-09 13:30:37,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Grubhub
TCK-000451,2025-01-09 19:27:12,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-000452,2025-01-09 13:25:51,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-000453,2025-01-09 13:30:27,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000454,2025-01-09 19:12:26,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000455,2025-01-09 17:33:12,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000456,2025-01-09 19:52:18,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000457,2025-01-09 11:16:50,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-000458,2025-01-09 20:57:23,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000459,2025-01-09 19:31:56,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000460,2025-01-09 18:59:27,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000461,2025-01-09 17:20:34,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000462,2025-01-09 13:02:53,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-000463,2025-01-09 17:34:55,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-000464,2025-01-09 20:50:02,EMP-003,Priya Nair,STORE-01,Main Street Location,Uber Eats
TCK-000465,2025-01-09 19:29:44,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-000466,2025-01-09 17:10:15,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-000467,2025-01-09 13:52:20,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000468,2025-01-09 21:16:44,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000469,2025-01-09 22:18:47,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000470,2025-01-09 20:05:00,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000471,2025-01-09 11:30:58,EMP-003,Priya Nair,STORE-01,Main Street Location,Grubhub
TCK-000472,2025-01-09 12:45:33,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000473,2025-01-09 19:47:23,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000474,2025-01-09 13:40:51,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000475,2025-01-09 12:02:28,EMP-003,Priya Nair,STORE-01,Main Street Location,Grubhub
TCK-000476,2025-01-09 18:37:00,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-000477,2025-01-09 13:07:25,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-000478,2025-01-09 20:29:40,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-000479,2025-01-09 22:46:46,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000480,2025-01-09 20:05:25,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-000481,2025-01-09 19:57:43,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000482,2025-01-09 20:30:17,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-000483,2025-01-09 20:05:02,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000484,2025-01-10 12:53:15,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-000485,2025-01-10 13:29:11,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-000486,2025-01-10 13:46:29,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-000487,2025-01-10 12:07:00,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-000488,2025-01-10 11:54:01,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000489,2025-01-10 15:09:30,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000490,2025-01-10 13:53:53,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000491,2025-01-10 20:54:31,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-000492,2025-01-10 19:57:41,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-000493,2025-01-10 16:27:01,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-000494,2025-01-10 20:08:56,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-000495,2025-01-10 17:50:26,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-000496,2025-01-10 13:02:51,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-000497,2025-01-10 19:50:22,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-000498,2025-01-10 11:55:13,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
